Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,id,album,compilation,single
0.0,0.3986882559999999,5.3170305428086495,-9.437999999999999,0.0407,0.14405763300074764,0.105,0.0012250429999999,0.7959999999999999,182.672,342000.0,6974725.0,-92917.8424136301,31439412.0,3170.0,3543,1,0,0
6.0,0.433602934698452,2.0,-8.001781243124084,0.0332,0.0003386088729999,0.027075544825849552,0.1092153519999999,0.852,104.007,264813.0,1105782.0,4399.0,51326665.0,304.0,3544,1,0,0
5.0,0.7436774159999999,7.0,-3.906,0.0428,0.003796416,3.27e-06,0.0011576249999999,0.6252398448803385,94.99700000000001,230257.52299805175,4699687.0,35159.0,59584003.15288447,1314.0,3545,1,0,0
2.0,0.1085313329999999,6.0,-8.379847938716626,0.0254,0.1719415681609222,0.000106,0.001030301,0.249,76.973,272507.0,141777.0,1113.0,60713254.0,92.0,3546,1,0,0
5.0,0.8958413439999999,7.0,-3.553174109325674,0.0369,6.7419143e-05,3.65e-06,0.1065866210358391,0.747,134.3828960886287,224333.0,15467911.0,71439.0,36639195.0,4147.0,3547,1,0,0
0.0,0.0869383069999999,5.235380055790835,-7.972,0.0396,0.080062991,0.0352,0.128024064,0.341374604546413,103.262,259840.0,1643517.0,-76004.88345658232,23729166.0,581.0,3548,1,0,0
1.0,0.168196608,2.0,-6.46,0.0337,0.19470239809167958,0.16899999999999998,0.001092727,0.8859999999999999,176.15599999999998,209960.0,1139599.0,5422.0,7765220.0,384.0,3549,1,0,0
5.0,0.46337606951324684,0.0,-4.787,0.09727422313845183,2.45314376e-07,0.00106,0.011089567,0.4811164260645472,81.514,242933.0,1257912.0,8930.0,9485200.0,474.0,3550,1,0,0
0.0,0.6665155244316843,10.0,-3.725,0.10800000000000001,2.5153757000000012e-11,0.00447,0.090518849,0.538279706597303,104.016,230127.0,21459553.0,169749.0,107661259.0,5944.0,3551,1,0,0
2.0,0.988047936,2.0,-2.1,0.16561165024952162,1.78453547e-13,0.000167,0.0417819229999999,0.0601,138.5337809335092,220880.0,59670183.062382415,259394.0,100081164.21780789,12799.0,3552,1,0,0
0.0,0.622056879392729,0.0,-3.8280000000000003,0.131,3.8958218999999985e-14,0.00675,0.029503629,0.5420518318740095,110.62899999999999,311507.0,15923275.0,105115.0,68380216.86310032,5212.0,3553,1,0,0
1.0,0.946966168,6.0,-4.079,0.201,1.4172487999999998e-08,0.00112,0.033698267000000004,0.42600119745815107,142.3831057532048,285962.0,2810596.0,27558.0,36360866.0,4890.601436522029,3554,1,0,0
0.0,0.955671625,2.0,-4.588,0.10099999999999999,3.4429510000000018e-12,0.46842667522521125,0.002048383,0.0483,123.008,348100.0,25010411.0,313496.0,30023222.0,14363.0,3555,1,0,0
0.0,0.946966168,2.0,-3.3989999999999996,0.128,1.2977875e-08,0.0237,0.052734375,0.146,115.64,240183.0,172536.0,600.0,20992137.0,82.0,3556,1,0,0
2.0,0.9098532090000001,2.0,-3.5,0.17152862610984934,5.005661840000002e-13,0.1896762426017878,0.0003986882559999,0.129,93.185,215240.0,24039567.530549884,3478.0,16216733.0,5792.235922692133,3557,1,0,0
0.0,0.8792179119999999,7.0,-4.391,0.19399999999999998,1.39798359e-13,0.128,0.0510648109999999,0.11,198.15099999999998,192855.79840291908,16635838.0,104067.0,7167929.0,6164.0,3558,1,0,0
0.0,0.9585852559999999,2.0,-2.4859999999999998,0.10300000000000001,-0.010511996198286258,0.00109,0.002000376,0.217,92.334,219762.0,2456099.0,18612.0,29042336.0,955.0,3559,1,0,0
2.0,0.8682506639999998,0.0,-6.468,0.0514,-0.010178145836289898,0.19699999999999998,0.0016851589999999,0.32899999999999996,105.012,326772.0,531869.0,15046.0,4035339.0,542.0,3560,1,0,0
2.0,0.008741816,5.0,-12.232999999999999,0.0421,0.788889024,0.0,0.0016430319999999,0.489,80.40100000000001,189187.0,2578897.0,44268.0,266231847.0,1849.0,3561,1,0,0
4.0,0.620650477,2.0,-5.735,0.0958737478595354,0.000451217663,3.26e-06,0.000712121957,0.7140000000000001,128.142,229413.0,15639061.0,109402.0,105033637.0,5175.0,3562,1,0,0
4.0,0.41786236906782515,2.0,-8.324,0.0382,0.000406869021,0.000606,0.003944312,0.934,157.991,226320.0,599018.0,9666.0,6225707.0,613.0,3563,1,0,0
1.0,0.2527857535042739,6.0,-6.258731656997023,0.2176442763112676,0.06391355535770685,0.000535,0.009938375,0.6049684485488662,175.34900000000002,132507.0,-27008335.54645303,11438.0,20938953.0,-5482.871605456952,3564,1,0,0
7.0,0.160989184,9.0,-10.373,0.0314,0.040353607,0.0811,0.0012950289999999998,0.578256437059835,115.803,219267.0,1738827.0,10535.0,24548742.0,562.0,3565,1,0,0
5.0,0.033076161,3.0,-12.581,0.0292,0.5294751289999999,0.09983993340024179,0.0012250429999999,0.35600000000000004,135.799,215920.0,6863444.0,37233.0,35887754.0,2338.0,3566,1,0,0
1.0,0.088716536,9.0,-9.927999999999999,0.031,0.059319000000000004,0.569,0.005735339,0.201,127.37200000000001,475093.0,4846896.0,39848.0,-13651946.999971181,2411.0,3567,1,0,0
3.0,0.290117528,9.0,-6.885,0.0245,2.44140625e-10,3.89e-06,0.0016016129999999998,0.574,102.95100000000001,203733.0,1588723.0,9415.0,62510817.486380205,504.0,3568,1,0,0
1.0,0.08288185599999999,8.0,-9.115428044543394,0.0389,0.291434247,-0.008025144023086968,0.001092727,0.24100000000000002,171.842,264160.0,228891.0,3624.0,11705175.0,231.0,3569,0,0,1
4.0,0.2371766589999999,5.672124708046812,-8.971,0.0261,0.0963602343743554,0.1446628556032749,0.000392223168,0.578,117.94203935013631,505773.0,691561.0,2920.0,35071572.0,-937.2473964798883,3570,1,0,0
9.0,0.2371766589999999,2.888394784257163,-5.56,0.102,0.0001514194369999,0.0,0.001442897,0.639,136.041,126190.60557062882,668632217.0,12973643.0,1393903455.0,367291.0,3571,0,0,1
8.0,0.1784535469999999,9.0,-10.209,0.0303,0.0001326509999999,0.0,0.0005062615729999,0.961,121.80799999999999,246912.30039559814,55908966.455857925,496839.0,109740687.0,22276.0,3572,1,0,0
4.0,0.022188041000000002,10.0,-12.632,0.09346395461529067,0.3938328369999999,0.000123,0.0243889999999999,0.46799999999999997,116.42822248911395,189240.0,534761.0,-34034.40884405025,103903090.0,183.0,3573,0,1,0
8.0,0.458314011,6.0,-9.107999999999999,0.0576,6.741914299999999e-08,3.76e-06,0.001442897,0.297,124.04842863300802,204027.0,6979877.0,108745.0,108284438.0,6372.0,3574,0,0,1
5.0,0.1931005519999999,7.0,-6.327999999999999,0.06253412256867147,0.304821217,0.00132,0.002460375,0.278,87.99799999999999,222273.0,493276.0,9475.0,690313.0,4855.030950789762,3575,1,0,0
9.0,0.127263527,6.0,-5.777,0.226,0.0001911029759999,0.0,0.00044419494700000003,0.674,136.009,171293.0,481260069.042903,12973643.0,66118224.0,4680805.171339382,3576,0,0,1
1.0,0.3748053609999999,2.0,-5.45,0.0358,0.0231491249999999,0.0,0.0032417919999999,0.425,76.988,228453.0,24210046.458564296,49355.0,12408618.0,2744.0,3577,1,0,0
3.0,0.163667323,6.0,-3.4189999999999996,0.0282,0.019902511,0.0,0.0006699218749999,0.18600000000000003,135.983,186973.0,23143.0,464.0,12823142.0,19.0,3578,1,0,0
1.0,0.084604519,5.0,-8.783999999999999,0.0368,0.010503459,0.0020800000000000003,0.0011576249999999,0.152,156.13299999999998,234532.0,261774.0,12107.0,-16363992.940980405,399.0,3579,1,0,0
3.0,0.4053454506135382,9.0,-4.8839999999999995,0.0298,1.1337990400000001e-10,0.0,0.0012250429999999,0.466,111.954,226375.50261956418,-4542613.175792873,16021.0,6356223.0,0.0,3580,1,0,0
5.0,0.053157376,8.0,-11.32,0.0435,0.5294751289999999,1.72e-06,0.04264473045893839,0.593,97.01100000000001,168400.0,19858074.0,121841.0,64398257.0,3015.0,3581,1,0,0
9.0,0.17655848100000002,6.0,-7.6770000000000005,0.0378,0.561515625,0.000919,0.001092727,0.9359999999999999,121.755,180627.0,9282748.0,42987.0,32428257.0,986.0,3582,1,0,0
6.0,0.30891577600000003,2.0,-5.74,0.09914712817655065,0.5656092829999999,8.52e-06,0.0023526370000000003,0.527,111.072,218501.3168902386,29537940.0,141679.0,11298698.0,3751.0,3583,1,0,0
6.0,0.029503629,2.0,-11.380655556967028,0.0338,0.4101724069999999,1.54e-06,0.029846991611146026,0.746,100.382,159733.0,2034944.0,19082.0,12125077.0,77.0,3584,1,0,0
2.0,-0.015328226053616001,7.0,-10.382699670844547,0.0339,0.8385618069999998,0.0,0.13931597084076838,0.49101503547877984,95.249,164000.0,1669433.0,7487.0,13707918.0,198.0,3585,1,0,0
8.0,0.0134812719999999,6.0,-17.65,0.0942,0.667627624,0.00238,0.000676836152,0.35245085550794564,101.615,158328.0,750155.0,5547.0,9291060.0,104.0,3586,1,0,0
6.0,0.5800937039999998,5.29884577872802,-5.79,0.0566,0.002146689,0.0,0.002515456,0.738,127.43,222933.0,8246850.0,133688.0,318903968.0,508.8237356055324,3587,1,0,0
6.0,0.669921875,5.4214653282766765,-4.815642041441976,0.0649,0.008610172640528144,0.028538806811558966,0.004019679,0.772,127.39,222733.0,53404348.0,424206.0,148900381.0,25856.0,3588,1,0,0
8.0,0.3444721009999999,10.0,-5.7555917908090555,0.261,4.473887499999999e-05,0.0,0.037756091989108176,0.6559999999999999,129.94735429687105,192187.0,4550905.0,210070.0,59963618.473061904,16161.0,3589,1,0,0
6.0,0.07779408753585648,4.0,-10.905,0.0995,0.2079947234027369,0.0,0.039304,0.239,110.016,149307.0,8413145.0,121596.72241815692,29391068.0,4104.0,3590,1,0,0
1.0,0.8655231769999998,6.0,-3.7430000000000003,0.10592747680594443,1.4348906999999997e-05,0.0,0.000204336469,0.755,133.3117438152105,197227.0,126735.0,897.0,17323557.0,22.0,3591,1,0,0
4.0,0.3385608334498847,4.0,-5.125,0.0294,2.2425768000000007e-11,1.31e-05,0.3890169999999999,0.7020000000000001,108.994,218280.0,19822513.0,122737.0,102974315.25453737,7911.0,3592,1,0,0
0.0,0.5821828749999999,10.0,-3.446,0.10588192196134547,0.002299968,0.0,0.3548949119999999,0.591206151822019,168.174,191400.0,6662743.0,41098.0,98526215.24958962,1572.0,3593,1,0,0
6.0,0.444194947,5.25754036698572,-4.842,0.0367,3.609441280000001e-07,6.0899999999999996e-05,0.0466559999999999,0.6579999999999999,141.969,220653.0,15922.0,271.0,14108711.0,0.0,3594,1,0,0
6.0,0.5347168704207639,4.0,-5.34,0.0355,8.489664e-09,0.0255,0.0006699218749999,0.802,129.958,219720.0,-14141275.365174457,17843.0,4113970.0,-4468.1118609736295,3595,0,0,1
4.0,0.320013504,4.9146966627087965,-8.021,0.028999999999999998,0.001092727,0.0,0.0053593749999999,0.961,133.0,158200.0,1709895.0,16148.0,44202666.0,844.0,3596,1,0,0
8.0,0.4986772570000001,4.0,-8.1,0.0484,8.489664000000003e-06,0.00022999999999999998,0.004993998640128259,0.88,122.992,162000.0,14258.0,250.0,5635132.0,0.0,3597,0,0,1
3.0,0.0259343359999999,6.0,-12.634,0.0298,0.2214451249999999,3.5499999999999996e-05,0.0009354413520000001,0.311,95.463,216267.0,101238.0,1986.0,23786817.0,-3053.8954947670245,3598,1,0,0
8.0,0.2766342422370117,10.0,-9.913,0.038,7.730877599999999e-05,0.000184,0.000195112,0.7829999999999999,129.564,262293.0,2628.0,65.0,11856492.0,2.0,3599,1,0,0
0.0,0.28749600000000003,5.137081436423521,-8.79875427310316,0.034,0.428661064,0.0,0.0004986772569999,0.6670873639698083,100.27799999999999,224610.16050883607,2787060.0,13382.0,30908092.97926444,837.0,3600,1,0,0
9.0,0.5005334508700462,4.0,-7.090327101118101,0.0687,5.334117309999998e-07,0.020217558793374002,0.00020020162499999997,0.975,122.993,328196.0,213266.0,51488.91621405049,7455379.0,6467.338702625268,3601,0,0,1
1.0,0.2225450159999999,7.0,-6.803333620482118,0.0305,0.0269999999999999,4.49e-06,0.0004286610639999,0.266,133.822,240760.0,8356688.0,-31155.867404570687,185920494.0,2686.0,3602,1,0,0
0.0,0.10966024250843079,7.0,-9.051,0.035,2.4897088e-08,0.0267,0.0010612079999999,0.45299999999999996,66.214,220427.0,4176369.0,21821.0,95912116.0,1670.0,3603,1,0,0
7.0,0.3474289269999999,9.0,-5.687,0.0287,0.02315282518118153,0.00123,0.007529536,0.907,97.931,185960.0,5470959.0,30690.621817201492,150149238.0,2045.0,3604,1,0,0
4.0,0.7314327010000001,2.0,-6.081,0.0359,0.001560896,0.10757044771374208,0.005639752,0.8140000000000001,124.29523502287577,231120.0,12095131.456302226,79063.0,77676515.0,2209.0,3605,1,0,0
1.0,0.8095575680000001,0.0,-6.263999999999999,0.0468,0.002685619,0.00504,0.001481544,0.8490000000000001,203.61700000000002,227463.0,4892291.0,54752.0,121354271.0,1308.0,3606,1,0,0
2.0,0.8819740789999999,9.0,-4.403050237272959,0.0758,3.6926037000000004e-08,0.0767,1.5625000000000007e-05,0.5045732096152378,166.799,254293.0,1442427.0,7912.0,13824833.0,383.0,3607,1,0,0
2.0,0.10958893272496759,0.0,-9.351,0.0346,0.002048383,0.0,0.014841047853392006,0.243,95.166,230879.35983777823,741.0,28.0,62143001.52448158,0.0,3608,1,0,0
0.0,0.0029242069999999,0.0,-16.452,0.08619509603287112,0.295408296,0.000251,0.015813251,0.0722,83.20100000000001,267800.0,231376.0,2029.0,9275875.0,215.0,3609,0,1,0
7.0,0.478211768,9.0,-6.834,0.0244,0.005929741,0.54,-0.03230341756389952,0.6337254630865496,107.699,325173.0,1629707.0,19979.0,6841027.0,1096.0,3610,1,0,0
4.0,0.1176489999999999,10.0,-7.667999999999999,0.0255,0.061629875,6.92e-05,0.000695506456,0.4263599751677952,132.178,280107.0,1702693.0,22567.0,38696452.0,236.0,3611,1,0,0
2.0,0.01160352594270686,4.0,-23.548000000000002,0.06389303395786788,0.6360560000000001,0.2,0.0035815770000000003,0.27330078707518385,111.12999531019119,176827.0,352641.0,4026.0,56578476.0,98.0,3612,1,0,0
2.0,0.0006699218749999,5.0,-20.383,0.05,0.660776311,0.000221,0.0013310000000000002,0.32192417573264126,153.439,139000.0,1555037.0,13688.0,58457918.0,468.0,3613,1,0,0
3.0,0.0494308629999999,1.0,-14.785,0.03,0.0806215679999999,2.24e-06,0.001906624,0.77,108.446,226929.39617202955,459072.0,7108.0,22264848.0,35.0,3614,1,0,0
3.0,0.063044792,4.839344315198838,-13.110999999999999,0.0294,0.07950700000000001,0.006379999999999999,0.0013310000000000002,0.41100000000000003,125.132,192280.0,552113.0,4653.0,8208726.0,212.0,3615,1,0,0
3.0,0.009663597,5.0,-16.777,0.0387,0.1921000329999999,0.0105,0.001560896,0.332,112.45492322775127,259893.0,1637392.0,16840.0,34171223.0,1253.0,3616,1,0,0
2.0,0.4930390000000001,9.0,-6.242000000000001,0.0252,1.9612294100000004e-07,0.0010199999999999999,0.07635475462665661,0.6117378211361962,96.06200000000001,184293.0,3265280.0,18719.0,14166012.0,853.0,3617,1,0,0
1.0,0.0089989119999999,2.0,-15.920955393062824,0.0337,0.6884653869999999,0.153,0.0011576249999999,0.511,105.669,247119.75161819666,806138.0,4680.0,31029298.05203353,183.0,3618,1,0,0
0.0,0.06262957666734714,10.0,-17.192,0.0427,0.42781542624598695,0.000263,0.0036522639999999,0.35700000000000004,168.045,236010.0475241656,118599.0,1285.0,8136528.0,130.0,3619,1,0,0
6.0,0.25004699999999996,10.0,-8.844,0.0296,0.047832147,0.0008730000000000001,0.030959143999999997,0.48100000000000004,102.45700000000001,236298.4251115538,40334061.0,188914.0,201401196.0,10157.0,3620,1,0,0
6.0,0.467288576,1.0,-4.883391834874665,0.0345,-0.004331317723990827,0.000935,0.03566676474941488,0.696,140.005,177505.66257531996,437188.0,11978.0,738659.0,1128.0,3621,0,0,1
0.0,0.0139975209999999,4.0,-15.806,0.0385,0.096071912,0.2,0.0292181119999999,0.0691,90.071,248707.0,6737560.0,69731.0,30897616.0,5556.0,3622,1,0,0
6.0,0.170031464,5.0,-11.218,0.0428,0.0053593749999999,0.0854,0.0009354413520000001,0.615,115.515,245681.83969305613,-11996404.517724618,1993.0,4851243.0,171.0,3623,1,0,0
7.0,0.44801302966492557,6.0,-6.410320898067087,0.0545,0.034645976,3.79e-05,0.0023526370000000003,0.915,122.45813553638558,246973.0,14579024.0,95075.0,12276643.0,6893.0,3624,1,0,0
0.0,0.13342328880055934,8.0,-9.565267960016037,0.0348,0.5353873280000001,5.05e-05,0.0008655231769999,0.195,172.408,232613.0,24615977.0,123686.0,13617164.0,7594.0,3625,1,0,0
0.0,0.001481544,3.0,-12.902999999999999,0.0342,0.5245015222561831,0.0911,0.0011248639999999,0.0797,79.806,372667.0,5666623.0,68774.0,11363376.0,4343.0,3626,1,0,0
9.0,0.37670263943289284,8.0,-7.871,0.39,0.0007193231359999999,0.0,0.7560580310000001,0.752,136.73123426216875,231147.0,17413331.0,25416.597730107023,45638615.0,342.0,3627,1,0,0
7.0,0.3474289269999999,7.0,-6.671,0.226,4.5118015999999986e-08,2.06e-06,0.054872000000000004,0.35700000000000004,88.038,264333.0,4338101.0,48011.0,37615106.0,2726.0,3628,1,0,0
9.0,0.5948233209999999,10.0,-5.084,0.0948,0.027251892181984996,7.709999999999999e-05,0.036926037,0.857,92.176,198126.9029291791,20131537.0,143768.10932329478,44687586.0,12645.0,3629,1,0,0
9.0,0.673220666639966,7.0,-2.222,0.22399999999999998,0.001442897,5.39e-06,0.000178453547,0.524,122.99700000000001,362693.0,1692264.0,33916.0,27916701.0,767.0,3630,1,0,0
9.0,0.5553913767275873,1.0,-4.141,0.0806,0.02851430333172189,0.00940400278257713,0.001404928,0.8009999999999999,109.045,232200.0,163499.0,-147941.2315796318,88206464.95753324,269.0,3631,1,0,0
2.0,0.8147805040000001,6.0,-4.021862268151411,0.317,0.0055452329999999,0.0,0.3214191250000001,0.613,177.795,321413.0,56010.0,435.0,11265834.0,75.0,3632,1,0,0
9.0,0.360944128,1.0,-6.499,0.153,5.451776e-09,6.75e-05,0.6449725439999999,0.675,151.946,245360.0,686849.0,9266.0,23930614.0,135.0,3633,1,0,0
3.0,0.7510894290000001,0.0,-3.7739999999999996,0.287,0.0023526370000000003,5.33e-06,0.015625,0.557,175.99599999999998,260200.0,7016213.0,53229.0,42737644.99868862,3372.0,3634,1,0,0
9.0,0.8305839999999999,10.0,-4.09341406891329,0.201,0.016974593,0.03492339117340534,0.0129778749999999,0.5576034324391016,107.98700000000001,270640.0,1535754.0,28996.0,5847848.0,4743.278165575564,3635,1,0,0
7.0,0.3748053609999999,1.0,-3.35,0.306,3.90617891e-07,5.63e-06,0.014526784,0.475,174.118,237600.0,227274.0,1192.0,14657867.652811527,222.0,3636,1,0,0
1.0,0.1105919999999999,9.0,-11.017000000000001,0.0266,0.024996757720254115,1.82e-05,0.000674526133,0.19,156.344,294773.0,153173130.0,747796.0,302303908.0,29070.0,3637,1,0,0
0.0,0.376367048,5.360104185713267,-5.962999999999999,0.034,0.000139798359,0.0,0.0016016129999999998,0.41,117.23889463664618,200293.0,57070842.0,373887.0,245359052.0,13476.0,3638,1,0,0
0.0,0.43551951200000005,7.0,-5.678999999999999,0.11523088246584245,0.0008792179119999,0.0,0.001560896,0.452,77.81,239680.0,68784368.7316499,142813.79422313633,136061694.37550816,723.0,3639,1,0,0
1.0,0.24885818899999998,2.0,-7.075,0.0269,0.000143877824,0.0,0.0054517759999999,0.45899999999999996,81.797,221387.0,7660515.0,61576.0,48362442.0,3105.0,3640,1,0,0
4.0,0.054872000000000004,10.0,-10.031725721319695,0.0309,0.000107850176,0.0,0.0269999999999999,0.46,144.882,270227.0,534723.0,7897.0,32673964.0,390.0,3641,1,0,0
0.0,0.7193231360000001,0.0,-5.931,0.049,1.8821096e-08,0.0,0.0035118079999999,0.653,90.6,335827.0,5466841.0,31444.0,41755071.0,3227.0,3642,1,0,0
2.0,0.8875036809999999,5.117091251699876,-5.774,0.0691,0.0148869359999999,0.00125,0.002146689,0.675,105.59299999999999,225107.0,-22277271.07295324,7512.0,10066943.0,655.0,3643,1,0,0
3.0,0.7436774159999999,1.0,-5.5729999999999995,0.0418,3.4328125e-05,5.93e-05,0.0023526370000000003,0.813,147.594,245240.0,1544248.0,8640.0,39757525.66631006,587.0,3644,1,0,0
5.0,0.5805574170049763,4.311579207530535,-5.1080000000000005,0.0284,0.020346417,0.0,0.0684179289999999,0.9259999999999999,131.079,196240.0,-12466939.05981113,3407.0,5662948.0,25.0,3645,1,0,0
3.0,0.5081695920000001,9.0,-5.843,0.0840395179433879,3.944312000000002e-06,0.02678502490972673,0.163667323,0.612,134.805,252267.0,35375608.012897834,21412.0,9079345.0,1566.0,3646,1,0,0
2.0,0.5990771069999999,5.547687063355528,-6.9079999999999995,0.0616,0.0002476731519999,0.026435008602254683,0.0002247557119999,0.188,120.97202254225715,310333.0,1083817995.0,5666051.0,457324848.0,236957.0,3647,1,0,0
1.0,0.1155013029999999,7.0,-7.112,0.0736183224159763,0.001481544,2.43e-06,0.045882712,0.139,136.482,272133.0,200971158.0,1003865.0,187138187.0,40050.0,3648,1,0,0
3.0,0.8069544909999999,4.0,-5.78,0.0503,7.8953589e-05,0.0,0.052734375,0.6192982138792059,105.37,247307.0,40795746.81243216,180041.0,69854845.0,6313.0,3649,1,0,0
2.0,0.5255579429999999,6.0,-9.298,0.0569,0.0001574639999999,0.000575,0.019514137524704506,0.3,122.50097396657046,239573.0,634011151.389582,5666051.0,534756877.9669345,236957.0,3650,0,1,0
1.0,0.094196375,10.0,-14.47,0.0427,0.012487168,0.0,0.0002548401039999,0.391,121.88799999999999,246733.0,16665329.172974333,225736.0,21873764.0,9016.0,3651,1,0,0
0.0,0.254840104,5.0,-11.372,0.0371,0.09197502448614531,3e-06,0.0280944639999999,0.679,176.516,274960.0,16388016.0,81637.0,16742502.0,3867.0,3652,1,0,0
2.0,0.028652616000000002,4.0,-12.63,0.0263,0.166375,0.0,0.033386248,0.1,105.617,257925.8602114537,4582743.395124063,5306.0,7762084.0,519.0,3653,1,0,0
3.0,0.5197184640000001,4.0,-6.205,0.044000000000000004,1.4886936000000003e-05,1.07e-06,0.014413257301689672,0.6729999999999999,111.118,252933.0,67899.0,1221.0,33648067.41350222,152.0,3654,1,0,0
1.0,0.7217342729999999,5.0,-5.19,0.0518,1.6016130000000004e-06,0.00391,0.06066556400357972,0.555,125.31428160691948,297797.0,905083.0,15018.0,5246965.0,304.0,3655,0,0,1
2.0,0.4085184879999999,9.0,-7.79,0.0284,2.8094464000000006e-08,0.0,0.001906624,0.342,99.03200000000001,321267.0,-15661730.335413367,55053.0,6740404.0,2212.0,3656,1,0,0
0.0,0.5574417669999999,7.0,-5.015565340591165,0.10173792343245143,1.6016130000000004e-06,7.79e-05,0.0037238749999999,0.244,89.939,275395.0,116396795.0,653368.0,264620800.0,24945.0,3657,1,0,0
0.0,0.437245479,5.623647168578626,-7.287999999999999,0.0431,0.000170953875,0.0,0.012326391,0.551587848151966,179.90400000000002,284496.0,58253.0,1322.0,234087978.0,53.0,3658,1,0,0
1.0,0.697864103,5.255896689509321,-4.237947069611961,0.0319,0.025935948673997664,0.00011,0.035937000000000004,0.69,92.971,232133.0,1535.0,-95789.8503354186,86631233.0,6.0,3659,1,0,0
0.0,0.6228358639999999,4.0,-7.531000000000001,0.0494,1.2977875e-08,0.00114,0.06080647484181598,0.6113920300960819,100.175,397768.0,1829837.0,28168.0,78358269.0,762.3027795184644,3660,1,0,0
2.0,0.290117528,9.0,-7.52,0.0286,2.2809913100000001e-10,1.43e-06,0.000642735647,0.47100000000000003,104.977,259901.0,7279474.0,47310.0,13149457.0,1324.3539460363718,3661,1,0,0
0.0,0.12602549108819652,4.851836116536723,-14.184000000000001,0.0502,0.000944076141,0.00031800000000000003,0.001520875,0.281,125.823,253573.0,11320583.0,74323.0,5713305.0,2225.0,3662,1,0,0
0.0,0.8200258560000001,9.0,-6.401,0.113,7.169173749999997e-10,0.000109,0.0005656092829999,0.152,102.73100000000001,208133.0,7042604.0,32755.0,7824638.0,1191.0,3663,1,0,0
4.0,0.253636137,9.0,-9.331,0.0304,0.06373539482798762,0.000429,0.0011248639999999,0.574,120.11965727121462,345750.0,2889750.0,-13927.613529272727,39536979.45925933,712.0,3664,1,0,0
7.0,0.3342553839999999,0.0,-6.694,0.0802,0.012734558644392074,0.0,-0.003999532707194775,0.7390000000000001,106.359,226487.1089678341,2821749.0,21053.0,49791393.0,348.0,3665,0,1,0
8.0,0.270840023,1.0,-6.682,0.0514,0.09534222823870257,0.0005690000000000001,0.097336,0.965,127.57103363851034,200960.0,1448049.8384730518,57797.0,27512289.0,1356.0,3666,1,0,0
5.0,0.4618490057507614,5.079793355083748,-7.028,0.0437,0.008120601,0.0,0.000426957777,0.9359999999999999,156.28,223331.7951907873,7206419.0,55700.0,43560460.27326761,141.89137883375952,3667,1,0,0
6.0,0.7217342729999999,5.262124397956321,-4.968999999999999,0.0398,0.0131442559999999,3.86e-06,0.001560896,0.7589105405830896,123.0946182493833,226640.0,11643977.0,60920.0,22481466.0,2008.0,3668,1,0,0
7.0,0.487443403,1.0,-7.358,0.10267354412225947,0.1169301689999999,0.0461,0.035611289,0.6428243350158365,108.329,266173.0,122387.0,2387.0,13474029.0,-1141.1500340597777,3669,1,0,0
1.0,0.4986772570000001,2.0,-4.746,0.115,0.002744,0.0,0.1881325169999999,0.9009999999999999,86.31299999999999,323773.0,1445344.0,18278.0,26430789.0,418.0,3670,1,0,0
4.0,0.010503459,6.0,-18.227,0.0315,0.36860181299999994,0.00513,0.3459484079999999,0.267,100.101,293053.0,53296014.623531416,18424.0,9200874.0,521.0,3671,1,0,0
8.0,0.040001688,5.498735827344904,-12.378050703730644,0.038,0.120553784,0.0952,0.020346417,0.4211162773918439,114.91799999999999,196307.0,1150656.0,8369.0,6169867.0,269.0,3672,1,0,0
7.0,0.0267308989999999,4.0,-15.107999999999999,0.057929867377530746,0.7290000000000001,0.107,0.0016430319999999,0.527,170.16400000000002,195200.0,41755.0,5095.250124701997,18677193.0,12.0,3673,1,0,0
3.0,0.0012950289999999998,2.0,-15.391733583728994,0.0483,0.8332376209999999,8.41e-05,0.044738875,0.134,96.228,275882.0,2051813.0,26726.0,12703254.0,808.0,3674,0,0,1
1.0,0.298077632,2.0,-6.9015218237920335,0.0351,3.652264e-06,0.0006349999999999999,0.015252992,0.46708016967408106,118.16533349806292,282720.0,24412104.0,77744.0,30583769.0,2094.0,3675,0,1,0
5.0,0.368526364545326,5.523360731377159,-6.104,0.0335,0.0241375689999999,0.000536,0.001092727,0.52,118.98193081352638,283387.0,24712181.0,64215.0,48724386.0,2359.1718827376317,3676,1,0,0
4.0,0.0740879999999999,7.0,-9.211143498024033,0.14747223017492725,0.010793861,0.000576,0.0009211673169999,0.5171955970490331,144.009,213614.91779261513,42615910.0,130820.0,42844474.0,4203.0,3677,1,0,0
3.0,0.4185089919999999,2.0,-4.798,0.0381,6.304479200000001e-05,0.0,0.0502434089999999,0.43700000000000006,110.056,253733.0,77666166.0,278537.0,40349241.0,6872.0,3678,0,1,0
1.0,0.1092153519999999,0.0,-9.08,0.026000000000000002,0.1058238169999999,0.00195,0.0035112278499807824,0.391,87.30799999999999,193573.0,26022.0,451.0,22792640.0,39.0,3679,1,0,0
2.0,0.131096512,0.0,-7.306,0.0277,0.3342553839999999,0.0,0.0012597119999999,0.2995252406352749,109.40799999999999,283467.0,785630.0,3556.712087785825,29910041.0,5552.843139268698,3680,1,0,0
